record_id,date,month,branch_id,branch_name,city,ingredient,ingredient_category,unit,supplier,qty_ordered,unit_price,total_purchase_cost,qty_wasted,waste_cost,waste_pct,waste_reason,current_stock,min_stock,stock_status,needs_reorder,reorder_frequency,shelf_life_days,year_month
INV-01116,2026-01-19,January,SUC009,Tijuana,Tijuana,Tequila,Bebidas,botella,Bebidas del Norte,43,366.34,15752.62,5.23,1915.96,12.16,Error de preparación,27.8,10.8,Alto,False,Quincenal,365,2026-01
INV-01117,2025-03-26,March,SUC001,Ciudad de México Centro,Ciudad de México,Salsa Roja,Salsas,litro,Distribuidora del Centro,50,55.55,2777.5,5.06,281.08,10.12,Caducidad,13.1,12.5,Normal,False,Semanal,7,2025-03
INV-01118,2025-08-18,August,SUC002,Ciudad de México Sur,Ciudad de México,Salsa Roja,Salsas,litro,Distribuidora del Centro,30,50.44,1513.2,5.86,295.58,19.53,Caducidad,20.5,7.5,Alto,False,Semanal,7,2025-08
INV-01119,2025-11-08,November,SUC001,Ciudad de México Centro,Ciudad de México,Tomate,Verduras,kg,Verduras Frescas SA,27,27.02,729.54,2.0,54.04,7.41,Error de preparación,19.2,6.8,Alto,False,Diario,5,2025-11
INV-01120,2025-02-16,February,SUC006,Querétaro,Querétaro,Queso Oaxaca,Lácteos,kg,Lácteos Premium,10,144.99,1449.9,1.01,146.44,10.1,Daño en almacenamiento,3.6,2.5,Normal,False,Semanal,14,2025-02
INV-01121,2025-03-06,March,SUC003,Guadalajara,Guadalajara,Carne de Cerdo,Carnes,kg,Carnes Selectas MX,18,108.64,1955.52,2.04,221.63,11.33,Caducidad,5.2,4.5,Normal,False,Diario,5,2025-03
INV-01122,2025-09-05,September,SUC001,Ciudad de México Centro,Ciudad de México,Arroz,Básicos,kg,Distribuidora del Centro,12,25.93,311.16,0.78,20.23,6.5,Daño en almacenamiento,7.2,3.0,Alto,False,Quincenal,180,2025-09
INV-01123,2025-08-27,August,SUC005,Puebla,Puebla,Tortillas de Maíz,Básicos,paquete,Distribuidora del Centro,49,28.05,1374.45,8.69,243.75,17.73,Caducidad,19.5,12.2,Alto,False,Diario,3,2025-08
INV-01124,2025-11-13,November,SUC001,Ciudad de México Centro,Ciudad de México,Aguacate,Verduras,kg,Verduras Frescas SA,21,72.26,1517.46,1.45,104.78,6.9,Error de preparación,7.9,5.2,Alto,False,Diario,4,2025-11
INV-01125,2025-08-28,August,SUC001,Ciudad de México Centro,Ciudad de México,Aceite,Básicos,litro,Distribuidora del Centro,49,45.03,2206.47,5.39,242.71,11.0,Exceso de pedido,12.9,12.2,Normal,False,Quincenal,365,2025-08
INV-01126,2025-03-11,March,SUC010,León,León,Frijoles,Básicos,kg,Distribuidora del Centro,11,33.51,368.61,2.15,72.05,19.55,Error de preparación,8.6,2.8,Alto,False,Quincenal,180,2025-03
INV-01127,2025-06-12,June,SUC001,Ciudad de México Centro,Ciudad de México,Aceite,Básicos,litro,Distribuidora del Centro,20,38.17,763.4,1.31,50.0,6.55,Caducidad,4.3,5.0,Bajo,True,Quincenal,365,2025-06
INV-01128,2025-06-20,June,SUC007,Cancún,Cancún,Salsa Roja,Salsas,litro,Distribuidora del Centro,25,50.59,1264.75,3.49,176.56,13.96,Caducidad,9.6,6.2,Alto,False,Semanal,7,2025-06
INV-01129,2025-06-15,June,SUC005,Puebla,Puebla,Salsa Roja,Salsas,litro,Distribuidora del Centro,27,55.07,1486.89,7.72,425.14,28.59,Caducidad,7.7,6.8,Normal,False,Semanal,7,2025-06
INV-01130,2025-02-16,February,SUC007,Cancún,Cancún,Carne de Res,Carnes,kg,Carnes Selectas MX,42,190.2,7988.4,8.1,1540.62,19.29,Error de preparación,12.3,10.5,Normal,False,Diario,5,2025-02
INV-01131,2026-01-15,January,SUC006,Querétaro,Querétaro,Arroz,Básicos,kg,Distribuidora del Centro,7,27.5,192.5,0.55,15.13,7.86,Daño en almacenamiento,3.2,1.8,Alto,False,Quincenal,180,2026-01
INV-01132,2025-08-31,August,SUC003,Guadalajara,Guadalajara,Tequila,Bebidas,botella,Bebidas del Norte,34,363.78,12368.52,2.11,767.58,6.21,Devolución cliente,12.1,8.5,Normal,False,Quincenal,365,2025-08
INV-01133,2025-06-15,June,SUC006,Querétaro,Querétaro,Chile Jalapeño,Verduras,kg,Verduras Frescas SA,32,34.2,1094.4,3.45,117.99,10.78,Daño en almacenamiento,13.1,8.0,Alto,False,Semanal,10,2025-06
INV-01134,2025-12-02,December,SUC009,Tijuana,Tijuana,Crema,Lácteos,litro,Lácteos Premium,48,43.15,2071.2,6.61,285.22,13.77,Caducidad,30.8,12.0,Alto,False,Semanal,14,2025-12
INV-01135,2025-12-14,December,SUC009,Tijuana,Tijuana,Chile Poblano,Verduras,kg,Verduras Frescas SA,41,41.18,1688.38,9.62,396.15,23.46,Daño en almacenamiento,30.1,10.2,Alto,False,Semanal,7,2025-12
INV-01136,2026-01-01,January,SUC001,Ciudad de México Centro,Ciudad de México,Frijoles,Básicos,kg,Distribuidora del Centro,21,35.82,752.22,2.2,78.8,10.48,Exceso de pedido,5.9,5.2,Normal,False,Quincenal,180,2026-01
INV-01137,2025-04-14,April,SUC010,León,León,Aguacate,Verduras,kg,Verduras Frescas SA,10,76.42,764.2,2.98,227.73,29.8,Daño en almacenamiento,2.2,2.5,Bajo,True,Diario,4,2025-04
INV-01138,2025-07-07,July,SUC003,Guadalajara,Guadalajara,Cerveza,Bebidas,caja,Bebidas del Norte,44,290.97,12802.68,4.13,1201.71,9.39,Error de preparación,26.7,11.0,Alto,False,Quincenal,180,2025-07
INV-01139,2026-01-03,January,SUC001,Ciudad de México Centro,Ciudad de México,Tomate,Verduras,kg,Verduras Frescas SA,44,31.41,1382.04,4.8,150.77,10.91,Daño en almacenamiento,12.4,11.0,Normal,False,Diario,5,2026-01
INV-01140,2025-08-03,August,SUC008,Mérida,Mérida,Mole,Salsas,kg,Distribuidora del Centro,33,134.21,4428.93,2.66,357.0,8.06,Caducidad,17.6,8.2,Alto,False,Quincenal,30,2025-08
INV-01141,2025-09-09,September,SUC003,Guadalajara,Guadalajara,Cebolla,Verduras,kg,Verduras Frescas SA,17,19.95,339.15,1.4,27.93,8.24,Exceso de pedido,10.4,4.2,Alto,False,Semanal,14,2025-09
INV-01142,2026-01-12,January,SUC009,Tijuana,Tijuana,Tomate,Verduras,kg,Verduras Frescas SA,34,31.21,1061.14,3.26,101.74,9.59,Error de preparación,8.9,8.5,Normal,False,Diario,5,2026-01
INV-01143,2025-08-27,August,SUC007,Cancún,Cancún,Salsa Verde,Salsas,litro,Distribuidora del Centro,10,56.42,564.2,1.39,78.42,13.9,Error de preparación,6.4,2.5,Alto,False,Semanal,7,2025-08
INV-01144,2025-12-05,December,SUC006,Querétaro,Querétaro,Queso Fresco,Lácteos,kg,Lácteos Premium,7,101.88,713.16,0.81,82.52,11.57,Daño en almacenamiento,2.6,1.8,Normal,False,Semanal,10,2025-12
INV-01145,2025-03-22,March,SUC007,Cancún,Cancún,Tomate,Verduras,kg,Verduras Frescas SA,36,31.25,1125.0,7.22,225.62,20.06,Daño en almacenamiento,12.3,9.0,Normal,False,Diario,5,2025-03
INV-01146,2025-04-13,April,SUC009,Tijuana,Tijuana,Mole,Salsas,kg,Distribuidora del Centro,30,128.58,3857.4,2.37,304.73,7.9,Caducidad,17.8,7.5,Alto,False,Quincenal,30,2025-04
INV-01147,2025-04-05,April,SUC008,Mérida,Mérida,Tomate,Verduras,kg,Verduras Frescas SA,48,27.33,1311.84,11.83,323.31,24.65,Caducidad,13.9,12.0,Normal,False,Diario,5,2025-04
INV-01148,2026-01-31,January,SUC007,Cancún,Cancún,Arroz,Básicos,kg,Distribuidora del Centro,25,31.35,783.75,3.52,110.35,14.08,Daño en almacenamiento,12.5,6.2,Alto,False,Quincenal,180,2026-01
INV-01149,2025-11-26,November,SUC001,Ciudad de México Centro,Ciudad de México,Tortillas de Harina,Básicos,paquete,Distribuidora del Centro,48,34.49,1655.52,6.19,213.49,12.9,Caducidad,14.1,12.0,Normal,False,Diario,5,2025-11
INV-01150,2025-08-18,August,SUC003,Guadalajara,Guadalajara,Salsa Verde,Salsas,litro,Distribuidora del Centro,33,55.12,1818.96,3.38,186.31,10.24,Caducidad,8.7,8.2,Normal,False,Semanal,7,2025-08
INV-01151,2025-08-18,August,SUC002,Ciudad de México Sur,Ciudad de México,Tortillas de Maíz,Básicos,paquete,Distribuidora del Centro,29,28.53,827.37,6.44,183.73,22.21,Exceso de pedido,13.2,7.2,Alto,False,Diario,3,2025-08
INV-01152,2025-08-18,August,SUC003,Guadalajara,Guadalajara,Refrescos,Bebidas,caja,Bebidas del Norte,39,191.51,7468.89,1.68,321.74,4.31,Daño en almacenamiento,14.7,9.8,Normal,False,Quincenal,90,2025-08
INV-01153,2025-08-24,August,SUC007,Cancún,Cancún,Carne de Res,Carnes,kg,Carnes Selectas MX,17,188.81,3209.77,3.3,623.07,19.41,Exceso de pedido,12.8,4.2,Alto,False,Diario,5,2025-08
INV-01154,2025-07-08,July,SUC010,León,León,Arroz,Básicos,kg,Distribuidora del Centro,13,31.2,405.6,2.89,90.17,22.23,Daño en almacenamiento,8.8,3.2,Alto,False,Quincenal,180,2025-07
INV-01155,2025-06-19,June,SUC007,Cancún,Cancún,Aceite,Básicos,litro,Distribuidora del Centro,43,40.06,1722.58,5.53,221.53,12.86,Daño en almacenamiento,26.4,10.8,Alto,False,Quincenal,365,2025-06
INV-01156,2025-12-21,December,SUC007,Cancún,Cancún,Frijoles,Básicos,kg,Distribuidora del Centro,46,38.92,1790.32,8.06,313.7,17.52,Exceso de pedido,24.9,11.5,Alto,False,Quincenal,180,2025-12
INV-01157,2025-02-24,February,SUC002,Ciudad de México Sur,Ciudad de México,Chile Jalapeño,Verduras,kg,Verduras Frescas SA,28,38.88,1088.64,1.47,57.15,5.25,Error de preparación,7.8,7.0,Normal,False,Semanal,10,2025-02
INV-01158,2025-08-13,August,SUC003,Guadalajara,Guadalajara,Frijoles,Básicos,kg,Distribuidora del Centro,36,37.91,1364.76,2.31,87.57,6.42,Daño en almacenamiento,26.4,9.0,Alto,False,Quincenal,180,2025-08
INV-01159,2026-01-17,January,SUC005,Puebla,Puebla,Carne de Cerdo,Carnes,kg,Carnes Selectas MX,15,127.02,1905.3,3.83,486.49,25.53,Caducidad,4.7,3.8,Normal,False,Diario,5,2026-01
INV-01160,2025-03-05,March,SUC006,Querétaro,Querétaro,Frijoles,Básicos,kg,Distribuidora del Centro,13,39.52,513.76,0.8,31.62,6.15,Exceso de pedido,4.0,3.2,Normal,False,Quincenal,180,2025-03
INV-01161,2025-05-17,May,SUC002,Ciudad de México Sur,Ciudad de México,Tequila,Bebidas,botella,Bebidas del Norte,14,323.07,4522.98,1.95,629.99,13.93,Exceso de pedido,3.6,3.5,Normal,False,Quincenal,365,2025-05
INV-01162,2025-07-16,July,SUC003,Guadalajara,Guadalajara,Aguacate,Verduras,kg,Verduras Frescas SA,16,73.87,1181.92,2.19,161.78,13.69,Caducidad,8.9,4.0,Alto,False,Diario,4,2025-07
INV-01163,2025-05-15,May,SUC006,Querétaro,Querétaro,Tortillas de Harina,Básicos,paquete,Distribuidora del Centro,26,40.11,1042.86,1.99,79.82,7.65,Devolución cliente,14.2,6.5,Alto,False,Diario,5,2025-05
INV-01164,2025-08-19,August,SUC001,Ciudad de México Centro,Ciudad de México,Carne de Res,Carnes,kg,Carnes Selectas MX,38,193.09,7337.42,5.65,1090.96,14.87,Caducidad,8.3,9.5,Bajo,True,Diario,5,2025-08
INV-01165,2025-07-15,July,SUC009,Tijuana,Tijuana,Salsa Verde,Salsas,litro,Distribuidora del Centro,24,50.0,1200.0,5.91,295.5,24.62,Caducidad,18.9,6.0,Alto,False,Semanal,7,2025-07
INV-01166,2025-12-05,December,SUC007,Cancún,Cancún,Pollo,Carnes,kg,Carnes Selectas MX,33,82.68,2728.44,3.84,317.49,11.64,Caducidad,13.1,8.2,Alto,False,Diario,4,2025-12
INV-01167,2025-05-04,May,SUC002,Ciudad de México Sur,Ciudad de México,Chile Poblano,Verduras,kg,Verduras Frescas SA,8,48.92,391.36,1.64,80.23,20.5,Daño en almacenamiento,5.2,2.0,Alto,False,Semanal,7,2025-05
INV-01168,2025-07-24,July,SUC003,Guadalajara,Guadalajara,Carne de Res,Carnes,kg,Carnes Selectas MX,45,196.47,8841.15,5.85,1149.35,13.0,Caducidad,21.8,11.2,Alto,False,Diario,5,2025-07
INV-01169,2025-08-04,August,SUC004,Monterrey,Monterrey,Cebolla,Verduras,kg,Verduras Frescas SA,17,21.36,363.12,1.2,25.63,7.06,Exceso de pedido,13.2,4.2,Alto,False,Semanal,14,2025-08
INV-01170,2025-03-17,March,SUC004,Monterrey,Monterrey,Refrescos,Bebidas,caja,Bebidas del Norte,12,203.06,2436.72,0.37,75.13,3.08,Error de preparación,8.1,3.0,Alto,False,Quincenal,90,2025-03
INV-01171,2025-10-22,October,SUC005,Puebla,Puebla,Chile Poblano,Verduras,kg,Verduras Frescas SA,31,47.6,1475.6,9.3,442.68,30.0,Caducidad,17.2,7.8,Alto,False,Semanal,7,2025-10
INV-01172,2025-02-09,February,SUC006,Querétaro,Querétaro,Salsa Verde,Salsas,litro,Distribuidora del Centro,44,52.47,2308.68,6.27,328.99,14.25,Caducidad,32.7,11.0,Alto,False,Semanal,7,2025-02
INV-01173,2025-05-29,May,SUC005,Puebla,Puebla,Cerveza,Bebidas,caja,Bebidas del Norte,14,294.31,4120.34,2.67,785.81,19.07,Caducidad,3.8,3.5,Normal,False,Quincenal,180,2025-05
INV-01174,2025-06-05,June,SUC003,Guadalajara,Guadalajara,Tortillas de Harina,Básicos,paquete,Distribuidora del Centro,50,34.7,1735.0,4.06,140.88,8.12,Caducidad,15.9,12.5,Normal,False,Diario,5,2025-06
INV-01175,2026-01-31,January,SUC002,Ciudad de México Sur,Ciudad de México,Carne de Res,Carnes,kg,Carnes Selectas MX,43,167.88,7218.84,7.17,1203.7,16.67,Exceso de pedido,26.4,10.8,Alto,False,Diario,5,2026-01
INV-01176,2025-03-16,March,SUC003,Guadalajara,Guadalajara,Salsa Roja,Salsas,litro,Distribuidora del Centro,22,56.82,1250.04,3.36,190.92,15.27,Devolución cliente,16.0,5.5,Alto,False,Semanal,7,2025-03
INV-01177,2025-06-13,June,SUC004,Monterrey,Monterrey,Refrescos,Bebidas,caja,Bebidas del Norte,11,179.5,1974.5,0.91,163.34,8.27,Daño en almacenamiento,7.2,2.8,Alto,False,Quincenal,90,2025-06
INV-01178,2025-06-22,June,SUC002,Ciudad de México Sur,Ciudad de México,Aguacate,Verduras,kg,Verduras Frescas SA,6,69.5,417.0,1.06,73.67,17.67,Caducidad,1.7,1.5,Normal,False,Diario,4,2025-06
INV-01179,2025-11-03,November,SUC008,Mérida,Mérida,Arroz,Básicos,kg,Distribuidora del Centro,19,28.7,545.3,3.14,90.12,16.53,Exceso de pedido,14.4,4.8,Alto,False,Quincenal,180,2025-11
INV-01180,2025-06-16,June,SUC004,Monterrey,Monterrey,Cerveza,Bebidas,caja,Bebidas del Norte,45,299.0,13455.0,2.19,654.81,4.87,Daño en almacenamiento,27.6,11.2,Alto,False,Quincenal,180,2025-06
INV-01181,2025-09-27,September,SUC008,Mérida,Mérida,Salsa Roja,Salsas,litro,Distribuidora del Centro,39,61.28,2389.92,7.31,447.96,18.74,Caducidad,18.8,9.8,Alto,False,Semanal,7,2025-09
INV-01182,2025-04-19,April,SUC005,Puebla,Puebla,Carne de Cerdo,Carnes,kg,Carnes Selectas MX,14,132.33,1852.62,4.2,555.79,30.0,Caducidad,5.5,3.5,Alto,False,Diario,5,2025-04
INV-01183,2025-03-22,March,SUC002,Ciudad de México Sur,Ciudad de México,Cilantro,Verduras,manojo,Verduras Frescas SA,38,8.61,327.18,7.95,68.45,20.92,Caducidad,18.9,9.5,Alto,False,Diario,3,2025-03
INV-01184,2025-04-17,April,SUC004,Monterrey,Monterrey,Pollo,Carnes,kg,Carnes Selectas MX,18,84.33,1517.94,1.7,143.36,9.44,Caducidad,8.1,4.5,Alto,False,Diario,4,2025-04
INV-01185,2025-10-10,October,SUC010,León,León,Salsa Roja,Salsas,litro,Distribuidora del Centro,48,50.01,2400.48,13.68,684.14,28.5,Error de preparación,38.2,12.0,Alto,False,Semanal,7,2025-10
INV-01186,2025-10-23,October,SUC002,Ciudad de México Sur,Ciudad de México,Arroz,Básicos,kg,Distribuidora del Centro,11,29.98,329.78,1.48,44.37,13.45,Exceso de pedido,3.9,2.8,Normal,False,Quincenal,180,2025-10
INV-01187,2026-01-01,January,SUC001,Ciudad de México Centro,Ciudad de México,Carne de Cerdo,Carnes,kg,Carnes Selectas MX,48,109.82,5271.36,6.95,763.25,14.48,Error de preparación,37.5,12.0,Alto,False,Diario,5,2026-01
INV-01188,2025-11-18,November,SUC007,Cancún,Cancún,Tortillas de Harina,Básicos,paquete,Distribuidora del Centro,24,36.18,868.32,5.57,201.52,23.21,Caducidad,18.4,6.0,Alto,False,Diario,5,2025-11
INV-01189,2025-04-25,April,SUC007,Cancún,Cancún,Chile Poblano,Verduras,kg,Verduras Frescas SA,34,49.42,1680.28,4.71,232.77,13.85,Caducidad,24.7,8.5,Alto,False,Semanal,7,2025-04
INV-01190,2025-10-24,October,SUC010,León,León,Cilantro,Verduras,manojo,Verduras Frescas SA,18,7.56,136.08,5.27,39.84,29.28,Caducidad,5.5,4.5,Normal,False,Diario,3,2025-10
INV-01191,2026-01-14,January,SUC006,Querétaro,Querétaro,Chile Poblano,Verduras,kg,Verduras Frescas SA,37,46.75,1729.75,6.67,311.82,18.03,Exceso de pedido,13.4,9.2,Normal,False,Semanal,7,2026-01
INV-01192,2025-10-01,October,SUC008,Mérida,Mérida,Tomate,Verduras,kg,Verduras Frescas SA,27,30.86,833.22,6.12,188.86,22.67,Caducidad,15.9,6.8,Alto,False,Diario,5,2025-10
INV-01193,2025-04-07,April,SUC007,Cancún,Cancún,Queso Fresco,Lácteos,kg,Lácteos Premium,49,94.22,4616.78,4.49,423.05,9.16,Daño en almacenamiento,14.2,12.2,Normal,False,Semanal,10,2025-04
INV-01194,2025-07-04,July,SUC009,Tijuana,Tijuana,Arroz,Básicos,kg,Distribuidora del Centro,39,27.68,1079.52,5.27,145.87,13.51,Devolución cliente,21.8,9.8,Alto,False,Quincenal,180,2025-07
INV-01195,2025-04-15,April,SUC004,Monterrey,Monterrey,Refrescos,Bebidas,caja,Bebidas del Norte,36,168.54,6067.44,1.21,203.93,3.36,Caducidad,18.7,9.0,Alto,False,Quincenal,90,2025-04
INV-01196,2025-12-18,December,SUC003,Guadalajara,Guadalajara,Cebolla,Verduras,kg,Verduras Frescas SA,24,24.13,579.12,1.69,40.78,7.04,Daño en almacenamiento,11.8,6.0,Alto,False,Semanal,14,2025-12
INV-01197,2025-07-02,July,SUC003,Guadalajara,Guadalajara,Tortillas de Harina,Básicos,paquete,Distribuidora del Centro,45,34.78,1565.1,4.4,153.03,9.78,Caducidad,9.4,11.2,Bajo,True,Diario,5,2025-07
INV-01198,2025-07-15,July,SUC004,Monterrey,Monterrey,Cebolla,Verduras,kg,Verduras Frescas SA,12,22.58,270.96,0.47,10.61,3.92,Daño en almacenamiento,8.0,3.0,Alto,False,Semanal,14,2025-07
INV-01199,2025-03-07,March,SUC008,Mérida,Mérida,Arroz,Básicos,kg,Distribuidora del Centro,48,25.89,1242.72,4.94,127.9,10.29,Caducidad,19.9,12.0,Alto,False,Quincenal,180,2025-03
INV-01200,2025-11-13,November,SUC003,Guadalajara,Guadalajara,Aceite,Básicos,litro,Distribuidora del Centro,6,39.29,235.74,0.35,13.75,5.83,Error de preparación,2.3,1.5,Alto,False,Quincenal,365,2025-11
INV-01201,2025-07-20,July,SUC001,Ciudad de México Centro,Ciudad de México,Crema,Lácteos,litro,Lácteos Premium,21,49.99,1049.79,1.16,57.99,5.52,Exceso de pedido,5.8,5.2,Normal,False,Semanal,14,2025-07
INV-01202,2025-07-23,July,SUC006,Querétaro,Querétaro,Crema,Lácteos,litro,Lácteos Premium,40,49.55,1982.0,5.27,261.13,13.17,Daño en almacenamiento,8.2,10.0,Bajo,True,Semanal,14,2025-07
INV-01203,2025-10-28,October,SUC003,Guadalajara,Guadalajara,Arroz,Básicos,kg,Distribuidora del Centro,35,30.34,1061.9,3.25,98.61,9.29,Exceso de pedido,8.3,8.8,Bajo,True,Quincenal,180,2025-10
INV-01204,2025-04-23,April,SUC001,Ciudad de México Centro,Ciudad de México,Aguacate,Verduras,kg,Verduras Frescas SA,33,72.92,2406.36,2.28,166.26,6.91,Caducidad,16.3,8.2,Alto,False,Diario,4,2025-04
INV-01205,2025-08-23,August,SUC008,Mérida,Mérida,Cilantro,Verduras,manojo,Verduras Frescas SA,29,8.67,251.43,7.56,65.55,26.07,Caducidad,20.5,7.2,Alto,False,Diario,3,2025-08
INV-01206,2025-08-13,August,SUC001,Ciudad de México Centro,Ciudad de México,Aceite,Básicos,litro,Distribuidora del Centro,13,37.94,493.22,0.79,29.97,6.08,Exceso de pedido,6.2,3.2,Alto,False,Quincenal,365,2025-08
INV-01207,2025-11-04,November,SUC009,Tijuana,Tijuana,Frijoles,Básicos,kg,Distribuidora del Centro,24,34.84,836.16,2.74,95.46,11.42,Caducidad,12.3,6.0,Alto,False,Quincenal,180,2025-11
INV-01208,2025-07-15,July,SUC009,Tijuana,Tijuana,Limón,Verduras,kg,Verduras Frescas SA,10,31.67,316.7,1.03,32.62,10.3,Exceso de pedido,6.8,2.5,Alto,False,Semanal,14,2025-07
INV-01209,2026-01-07,January,SUC003,Guadalajara,Guadalajara,Carne de Cerdo,Carnes,kg,Carnes Selectas MX,45,111.34,5010.3,4.67,519.96,10.38,Caducidad,28.0,11.2,Alto,False,Diario,5,2026-01
INV-01210,2025-09-30,September,SUC006,Querétaro,Querétaro,Queso Fresco,Lácteos,kg,Lácteos Premium,9,104.32,938.88,0.58,60.51,6.44,Devolución cliente,4.5,2.2,Alto,False,Semanal,10,2025-09
INV-01211,2026-01-17,January,SUC004,Monterrey,Monterrey,Tequila,Bebidas,botella,Bebidas del Norte,29,364.99,10584.71,1.61,587.63,5.55,Caducidad,5.9,7.2,Bajo,True,Quincenal,365,2026-01
INV-01212,2025-11-12,November,SUC006,Querétaro,Querétaro,Salsa Verde,Salsas,litro,Distribuidora del Centro,17,57.46,976.82,2.28,131.01,13.41,Error de preparación,7.1,4.2,Alto,False,Semanal,7,2025-11
INV-01213,2025-03-25,March,SUC006,Querétaro,Querétaro,Tequila,Bebidas,botella,Bebidas del Norte,13,344.09,4473.17,1.21,416.35,9.31,Exceso de pedido,7.0,3.2,Alto,False,Quincenal,365,2025-03
INV-01214,2025-08-22,August,SUC003,Guadalajara,Guadalajara,Tortillas de Maíz,Básicos,paquete,Distribuidora del Centro,47,25.48,1197.56,4.13,105.23,8.79,Caducidad,35.0,11.8,Alto,False,Diario,3,2025-08
INV-01215,2026-01-02,January,SUC001,Ciudad de México Centro,Ciudad de México,Frijoles,Básicos,kg,Distribuidora del Centro,23,36.12,830.76,2.13,76.94,9.26,Error de preparación,5.5,5.8,Bajo,True,Quincenal,180,2026-01
INV-01216,2026-01-31,January,SUC002,Ciudad de México Sur,Ciudad de México,Aguacate,Verduras,kg,Verduras Frescas SA,21,77.11,1619.31,3.65,281.45,17.38,Error de preparación,13.9,5.2,Alto,False,Diario,4,2026-01
INV-01217,2025-05-24,May,SUC001,Ciudad de México Centro,Ciudad de México,Mole,Salsas,kg,Distribuidora del Centro,12,119.77,1437.24,1.26,150.91,10.5,Exceso de pedido,4.3,3.0,Normal,False,Quincenal,30,2025-05
INV-01218,2025-02-08,February,SUC007,Cancún,Cancún,Pollo,Carnes,kg,Carnes Selectas MX,22,78.68,1730.96,2.06,162.08,9.36,Caducidad,5.7,5.5,Normal,False,Diario,4,2025-02
INV-01219,2025-06-27,June,SUC006,Querétaro,Querétaro,Tortillas de Harina,Básicos,paquete,Distribuidora del Centro,42,31.77,1334.34,6.41,203.65,15.26,Exceso de pedido,16.4,10.5,Alto,False,Diario,5,2025-06
INV-01220,2025-12-03,December,SUC007,Cancún,Cancún,Tomate,Verduras,kg,Verduras Frescas SA,27,25.52,689.04,3.48,88.81,12.89,Caducidad,12.0,6.8,Alto,False,Diario,5,2025-12
INV-01221,2026-01-29,January,SUC008,Mérida,Mérida,Tomate,Verduras,kg,Verduras Frescas SA,22,26.12,574.64,6.6,172.39,30.0,Exceso de pedido,8.2,5.5,Normal,False,Diario,5,2026-01
INV-01222,2025-05-16,May,SUC004,Monterrey,Monterrey,Pollo,Carnes,kg,Carnes Selectas MX,43,81.18,3490.74,5.33,432.69,12.4,Error de preparación,18.6,10.8,Alto,False,Diario,4,2025-05
INV-01223,2025-12-11,December,SUC008,Mérida,Mérida,Tortillas de Maíz,Básicos,paquete,Distribuidora del Centro,12,24.64,295.68,1.28,31.54,10.67,Daño en almacenamiento,6.1,3.0,Alto,False,Diario,3,2025-12
INV-01224,2026-01-16,January,SUC006,Querétaro,Querétaro,Crema,Lácteos,litro,Lácteos Premium,19,41.85,795.15,1.26,52.73,6.63,Caducidad,12.7,4.8,Alto,False,Semanal,14,2026-01
INV-01225,2025-06-05,June,SUC005,Puebla,Puebla,Salsa Roja,Salsas,litro,Distribuidora del Centro,33,56.23,1855.59,7.65,430.16,23.18,Caducidad,20.2,8.2,Alto,False,Semanal,7,2025-06
INV-01226,2025-04-26,April,SUC010,León,León,Cilantro,Verduras,manojo,Verduras Frescas SA,44,8.37,368.28,5.31,44.44,12.07,Caducidad,15.8,11.0,Normal,False,Diario,3,2025-04
INV-01227,2025-09-28,September,SUC001,Ciudad de México Centro,Ciudad de México,Pollo,Carnes,kg,Carnes Selectas MX,6,95.86,575.16,0.45,43.14,7.5,Exceso de pedido,1.8,1.5,Normal,False,Diario,4,2025-09
INV-01228,2025-02-24,February,SUC004,Monterrey,Monterrey,Mole,Salsas,kg,Distribuidora del Centro,24,119.25,2862.0,1.62,193.19,6.75,Devolución cliente,19.2,6.0,Alto,False,Quincenal,30,2025-02
INV-01229,2025-05-27,May,SUC005,Puebla,Puebla,Tomate,Verduras,kg,Verduras Frescas SA,43,27.68,1190.24,9.71,268.77,22.58,Caducidad,31.9,10.8,Alto,False,Diario,5,2025-05
INV-01230,2025-12-05,December,SUC008,Mérida,Mérida,Chile Poblano,Verduras,kg,Verduras Frescas SA,50,45.59,2279.5,9.21,419.88,18.42,Devolución cliente,18.8,12.5,Alto,False,Semanal,7,2025-12
